employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,any_awards_won,is_promoted,kpis_met_above_80_percent,avg_training_score
66680,Sales & Marketing,region_26,Master's & above,m,other,1,34,3.0,9,0,0,0,46
19872,Sales & Marketing,region_2,Master's & above,m,other,1,34,5.0,3,0,0,0,51
45796,Procurement,region_17,Master's & above,f,sourcing,1,34,3.0,7,0,0,0,68
2006,Technology,region_7,Master's & above,f,sourcing,1,34,3.0,7,0,0,0,78
60090,Procurement,region_2,Bachelor's,f,sourcing,1,56,4.0,12,0,0,1,73
15210,Operations,region_2,Bachelor's,f,other,1,56,4.0,10,0,0,0,61
22277,Operations,region_31,Master's & above,f,other,1,34,3.0,3,0,1,1,59
28366,Procurement,region_2,Bachelor's,f,sourcing,1,58,4.0,11,0,0,1,64
27850,Analytics,region_13,Master's & above,m,other,1,34,4.0,3,0,0,1,88
10181,Finance,region_22,Bachelor's,m,sourcing,1,23,5.0,2,0,0,0,57
51479,Analytics,region_23,Master's & above,m,sourcing,1,34,5.0,5,0,0,0,83
37657,R&D,region_23,Master's & above,m,other,1,34,4.0,7,0,0,1,84
23725,Technology,region_23,Master's & above,m,other,1,34,5.0,3,0,1,1,79
17254,Operations,region_9,Master's & above,m,sourcing,1,34,2.0,4,0,0,0,63
72730,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,5.0,4,0,0,1,54
19991,Legal,region_2,Bachelor's,m,other,1,56,5.0,19,0,0,0,57
57451,Procurement,region_2,Bachelor's,m,other,1,57,3.0,23,0,0,0,71
60812,Technology,region_2,Bachelor's,f,sourcing,1,55,5.0,5,0,0,1,81
10075,Procurement,region_2,Bachelor's,m,sourcing,1,56,3.0,6,0,0,0,72
40430,Technology,region_2,Bachelor's,m,other,1,54,4.0,7,0,0,1,82
50144,Operations,region_2,Bachelor's,f,other,1,57,3.0,11,0,0,0,59
15897,Analytics,region_2,Bachelor's,m,other,1,59,1.0,3,0,0,1,83
44185,Procurement,region_2,Bachelor's,m,other,1,55,2.0,3,0,0,0,70
46880,Technology,region_2,Bachelor's,f,sourcing,1,58,3.0,14,0,0,0,76
30226,Operations,region_7,Bachelor's,m,sourcing,1,57,5.0,4,0,0,1,58
53573,Operations,region_2,Bachelor's,m,other,1,54,2.0,27,0,0,0,61
58873,Analytics,region_15,Bachelor's,m,sourcing,1,22,,1,0,0,0,86
32049,Operations,region_2,Bachelor's,f,other,1,55,1.0,9,0,0,0,60
10734,Operations,region_22,Bachelor's,m,other,1,55,4.0,2,0,0,0,64
34540,HR,region_2,Bachelor's,m,other,1,23,,1,0,0,1,50
38913,Procurement,region_2,Bachelor's,f,other,1,54,3.0,19,0,0,0,73
37116,Procurement,region_7,Bachelor's,f,other,1,23,4.0,2,0,1,1,67
30899,Operations,region_2,Bachelor's,f,other,1,56,5.0,17,0,1,0,88
4136,Analytics,region_26,Bachelor's,m,sourcing,1,55,5.0,27,0,0,1,86
17476,Operations,region_2,Bachelor's,f,other,1,60,1.0,14,0,0,0,63
43087,Operations,region_7,Bachelor's,m,other,1,57,5.0,5,0,0,1,59
52003,Technology,region_16,Bachelor's,m,sourcing,1,23,4.0,2,1,0,1,80
72361,Finance,region_22,Bachelor's,f,sourcing,1,23,,1,0,0,0,65
25779,Procurement,region_2,Bachelor's,f,sourcing,1,56,3.0,2,0,0,0,67
58796,HR,region_2,Bachelor's,m,sourcing,1,54,3.0,13,0,0,0,48
48482,Procurement,region_2,Bachelor's,f,other,1,59,5.0,13,0,0,1,67
1855,Operations,region_2,Bachelor's,f,sourcing,1,58,5.0,7,0,0,1,61
73026,Technology,region_2,Bachelor's,m,sourcing,1,57,1.0,3,0,0,0,76
6563,HR,region_2,Bachelor's,m,sourcing,1,55,3.0,6,0,0,0,48
76772,Technology,region_2,Bachelor's,m,other,1,23,,1,0,0,0,80
53581,HR,region_2,Bachelor's,f,sourcing,1,60,5.0,11,0,0,1,50
2331,Technology,region_26,Bachelor's,f,other,1,23,,1,0,0,1,78
64300,Procurement,region_2,Bachelor's,f,other,1,56,4.0,6,0,0,1,63
22726,Operations,region_22,Bachelor's,m,sourcing,1,22,3.0,2,0,0,0,64
7346,Analytics,region_31,Bachelor's,m,sourcing,1,23,,1,0,0,0,82
60110,Operations,region_2,Bachelor's,f,other,1,23,3.0,2,0,0,0,57
34101,Technology,region_2,Bachelor's,m,other,1,56,3.0,7,0,0,0,82
62614,Procurement,region_2,Bachelor's,f,sourcing,1,57,5.0,7,0,0,0,70
24239,Analytics,region_2,Bachelor's,m,sourcing,1,60,3.0,7,0,0,0,82
70978,Finance,region_2,Bachelor's,m,other,1,23,1.0,2,0,0,1,59
67888,Analytics,region_2,Bachelor's,m,other,1,20,,1,0,0,1,86
66775,HR,region_2,Bachelor's,f,sourcing,1,57,1.0,2,0,0,1,53
407,Technology,region_2,Bachelor's,f,other,1,59,3.0,16,0,0,1,80
25876,Operations,region_2,Bachelor's,f,other,1,57,4.0,29,0,0,0,52
68136,Operations,region_2,Bachelor's,m,other,1,56,3.0,27,0,0,0,60
40354,Operations,region_2,Bachelor's,m,sourcing,1,56,5.0,27,0,0,1,62
44129,Operations,region_2,Bachelor's,f,sourcing,1,54,3.0,16,0,0,1,60
67161,HR,region_2,Bachelor's,f,sourcing,1,59,3.0,6,0,0,1,52
30702,Legal,region_2,Bachelor's,m,sourcing,1,60,4.0,17,0,0,1,58
32809,Operations,region_22,Bachelor's,m,sourcing,1,59,5.0,3,0,0,0,66
41092,HR,region_2,Bachelor's,f,other,1,23,,1,0,0,0,54
58201,Procurement,region_2,Bachelor's,f,other,1,59,4.0,15,0,0,0,71
60006,Technology,region_16,Bachelor's,m,other,1,58,3.0,18,0,1,1,90
8136,Procurement,region_2,Bachelor's,f,other,1,56,5.0,5,0,0,1,69
7845,Procurement,region_2,Bachelor's,f,sourcing,1,55,4.0,14,0,0,0,68
40067,Technology,region_26,Bachelor's,m,other,1,23,,1,0,0,0,78
22759,Technology,region_13,Bachelor's,f,other,1,22,4.0,2,0,0,1,77
10836,Operations,region_2,Bachelor's,f,other,1,57,4.0,7,0,0,1,62
63763,Operations,region_2,Bachelor's,m,sourcing,1,57,3.0,3,0,0,0,59
13779,Operations,region_2,Bachelor's,m,sourcing,1,56,2.0,30,0,0,0,58
4578,Analytics,region_2,Bachelor's,m,other,1,56,4.0,14,0,0,0,85
27181,Operations,region_16,Bachelor's,f,other,1,58,5.0,11,0,0,1,58
48293,Technology,region_2,Bachelor's,f,other,1,58,1.0,14,0,0,0,78
20579,Legal,region_7,Bachelor's,m,sourcing,1,55,3.0,17,0,0,0,60
18713,Technology,region_2,Bachelor's,m,other,1,59,3.0,7,0,0,1,80
45192,HR,region_2,Bachelor's,m,other,1,60,3.0,7,0,0,0,53
42149,Operations,region_7,Bachelor's,m,other,1,54,3.0,2,0,0,0,60
33580,Technology,region_2,Bachelor's,m,referred,1,55,5.0,13,0,0,0,79
44070,Operations,region_7,Bachelor's,m,other,1,57,4.0,12,0,0,0,59
42311,Legal,region_2,Bachelor's,m,other,1,54,3.0,8,0,0,0,59
72699,Procurement,region_2,Bachelor's,f,sourcing,1,59,2.0,13,0,0,0,75
51393,Operations,region_2,Bachelor's,m,other,1,58,4.0,18,0,0,0,59
55851,Procurement,region_2,Bachelor's,f,sourcing,1,23,,1,0,0,0,67
42384,Operations,region_2,Bachelor's,f,sourcing,1,57,3.0,9,0,0,0,61
77963,Procurement,region_2,Bachelor's,m,other,1,55,3.0,19,0,0,1,68
62290,Operations,region_2,Bachelor's,m,sourcing,1,59,3.0,19,0,0,0,56
19337,Procurement,region_2,Bachelor's,m,sourcing,1,59,4.0,27,0,0,0,72
7788,Procurement,region_2,Bachelor's,f,sourcing,1,55,5.0,4,0,0,1,73
5653,Operations,region_22,Bachelor's,m,other,1,58,3.0,16,0,0,0,57
22634,Operations,region_2,Bachelor's,f,sourcing,1,57,4.0,14,0,0,1,59
52882,Operations,region_2,Bachelor's,m,sourcing,1,55,3.0,17,0,0,0,59
4860,Operations,region_22,Bachelor's,f,other,1,57,5.0,25,0,0,1,62
22197,Technology,region_2,Bachelor's,f,sourcing,1,20,,1,0,0,0,86
62024,Operations,region_16,Bachelor's,m,other,1,23,4.0,2,0,0,0,61
43894,Analytics,region_2,Bachelor's,m,other,1,56,4.0,27,0,0,0,88
61300,Procurement,region_2,Bachelor's,m,sourcing,1,23,,1,0,0,1,68
76286,Procurement,region_2,Bachelor's,f,sourcing,1,60,5.0,12,0,0,0,71
48664,HR,region_22,Bachelor's,m,sourcing,1,23,3.0,2,0,0,0,49
61428,Technology,region_2,Bachelor's,f,other,1,55,2.0,13,0,0,0,78
3136,Operations,region_2,Bachelor's,f,sourcing,1,58,5.0,17,0,0,1,62
51481,Operations,region_2,Bachelor's,f,sourcing,1,55,4.0,12,0,0,0,59
44334,Operations,region_22,Bachelor's,m,other,1,59,4.0,16,0,0,1,60
77482,Procurement,region_2,Bachelor's,m,other,1,55,5.0,13,0,0,1,73
26533,Technology,region_7,Master's & above,m,other,1,34,3.0,10,0,1,1,81
68772,Operations,region_28,Master's & above,f,other,1,34,4.0,6,0,0,0,57
46768,Procurement,region_15,Master's & above,f,sourcing,1,34,2.0,6,0,1,1,69
60479,Sales & Marketing,region_13,,m,sourcing,1,34,3.0,3,0,0,1,53
25645,HR,region_2,,f,sourcing,1,34,2.0,5,0,0,0,48
58671,Operations,region_20,Master's & above,m,other,1,34,5.0,3,0,0,1,59
2262,Sales & Marketing,region_11,Master's & above,m,other,1,34,4.0,8,0,0,0,48
26879,Procurement,region_2,Bachelor's,m,other,1,59,3.0,15,0,0,0,66
49897,HR,region_2,Bachelor's,m,other,1,60,1.0,16,0,0,0,54
2871,Sales & Marketing,region_7,,m,sourcing,1,34,3.0,4,0,0,1,51
8791,Technology,region_2,Bachelor's,f,sourcing,1,56,4.0,2,0,0,0,74
13954,Sales & Marketing,region_15,Master's & above,m,other,1,34,1.0,4,0,0,0,47
35892,Analytics,region_4,Master's & above,m,sourcing,1,34,3.0,8,1,1,0,87
61551,Operations,region_7,Master's & above,m,sourcing,1,34,5.0,5,0,1,1,59
359,Procurement,region_20,Master's & above,f,other,1,34,3.0,7,0,0,0,70
7379,Sales & Marketing,region_27,Master's & above,m,other,1,34,3.0,2,0,0,0,48
37939,Operations,region_17,Master's & above,f,sourcing,1,34,3.0,4,0,0,1,61
30572,Technology,region_2,Bachelor's,f,other,1,54,2.0,4,0,0,1,77
33465,Operations,region_16,Master's & above,f,sourcing,1,34,2.0,9,0,0,0,59
53385,Procurement,region_22,Master's & above,f,other,1,34,3.0,3,0,0,1,68
68234,Technology,region_2,Bachelor's,f,sourcing,1,58,5.0,16,0,0,1,76
26406,Operations,region_22,Master's & above,m,other,1,34,4.0,3,0,0,0,60
62012,Legal,region_22,Master's & above,m,other,1,34,2.0,4,0,0,1,58
66504,Operations,region_11,Master's & above,m,other,1,34,2.0,9,0,0,0,58
34861,Operations,region_31,Master's & above,m,other,1,34,4.0,3,0,0,0,61
62246,Procurement,region_16,Master's & above,m,sourcing,1,34,5.0,9,0,0,1,68
44298,Operations,region_2,Master's & above,m,sourcing,1,34,5.0,2,0,1,1,62
19105,Finance,region_14,Master's & above,m,other,1,34,5.0,5,0,0,1,61
56454,Sales & Marketing,region_5,Master's & above,m,other,1,34,4.0,7,0,0,1,49
49030,Sales & Marketing,region_7,Master's & above,f,other,1,34,4.0,10,0,1,1,50
10501,Operations,region_19,Master's & above,f,sourcing,1,34,4.0,8,0,0,0,58
50241,Procurement,region_2,Bachelor's,f,other,1,55,4.0,18,0,0,1,68
58646,Technology,region_2,Bachelor's,f,other,1,58,3.0,4,0,1,1,82
54780,Sales & Marketing,region_15,Master's & above,m,sourcing,1,34,3.0,9,0,0,0,52
3224,Sales & Marketing,region_26,,m,other,1,34,3.0,4,0,0,0,44
64852,Analytics,region_2,Bachelor's,m,sourcing,1,59,3.0,4,0,0,0,91
73016,Procurement,region_2,Master's & above,f,sourcing,1,34,4.0,8,0,0,0,66
77586,Sales & Marketing,region_11,Master's & above,m,other,1,34,3.0,7,0,0,0,50
66672,Sales & Marketing,region_15,Master's & above,m,other,1,34,3.0,7,0,0,1,49
67923,Operations,region_28,Master's & above,f,sourcing,1,34,5.0,2,0,0,1,63
28481,Operations,region_15,Bachelor's,m,sourcing,1,54,5.0,7,0,0,0,59
9748,R&D,region_22,Master's & above,m,sourcing,1,34,1.0,7,0,0,0,84
30197,Operations,region_2,Bachelor's,m,other,1,55,4.0,17,1,0,0,56
22148,Operations,region_2,Bachelor's,m,other,1,55,1.0,18,0,0,0,61
76881,Procurement,region_2,Master's & above,m,other,1,34,4.0,8,0,0,0,71
73891,R&D,region_7,Master's & above,m,sourcing,1,34,3.0,3,0,0,0,83
52212,Sales & Marketing,region_7,Master's & above,f,other,1,34,3.0,5,0,1,1,47
38147,Technology,region_27,Master's & above,m,other,1,34,5.0,2,0,0,1,79
21126,Sales & Marketing,region_19,,m,other,1,34,3.0,2,0,0,0,50
32134,Sales & Marketing,region_2,Master's & above,m,other,1,34,5.0,2,0,0,1,48
34613,Analytics,region_4,Master's & above,m,other,1,34,3.0,8,0,0,0,82
66314,Sales & Marketing,region_13,,m,other,1,34,4.0,10,0,0,0,51
72116,Operations,region_28,Master's & above,f,other,1,34,5.0,6,0,0,1,63
520,Operations,region_21,Master's & above,f,sourcing,1,34,5.0,6,0,0,1,59
48375,HR,region_2,Bachelor's,m,sourcing,1,60,2.0,6,0,0,0,50
76008,Sales & Marketing,region_34,Master's & above,m,other,1,34,1.0,7,0,0,0,49
41733,Operations,region_22,Master's & above,f,other,1,34,3.0,5,0,0,1,58
65050,Operations,region_13,Bachelor's,m,sourcing,1,54,3.0,3,0,0,1,58
24566,Procurement,region_31,Master's & above,f,other,1,34,5.0,6,0,0,1,70
2671,HR,region_2,Bachelor's,m,other,1,57,4.0,13,0,0,0,52
3603,Technology,region_23,Master's & above,f,other,1,34,3.0,7,0,0,0,72
43357,Sales & Marketing,region_31,Master's & above,m,sourcing,1,34,3.0,8,0,0,0,49
57173,Analytics,region_1,Master's & above,m,sourcing,1,34,5.0,7,0,0,1,82
64218,Sales & Marketing,region_20,Master's & above,m,other,1,34,2.0,4,0,0,0,52
43810,Operations,region_2,Bachelor's,m,sourcing,1,59,3.0,17,0,0,0,61
24173,Sales & Marketing,region_4,Master's & above,m,other,1,34,3.0,6,0,0,0,52
70735,Finance,region_2,Bachelor's,m,other,1,22,3.0,2,0,0,0,61
26030,Procurement,region_7,Bachelor's,m,other,1,57,2.0,26,0,0,0,67
39653,Procurement,region_8,Master's & above,f,sourcing,1,34,4.0,9,0,0,1,65
29030,Procurement,region_2,Bachelor's,f,other,1,58,4.0,25,0,0,1,65
63227,Technology,region_2,Bachelor's,m,sourcing,1,60,3.0,29,0,0,0,79
4438,Analytics,region_28,Master's & above,m,other,1,34,4.0,8,0,0,0,83
17404,Sales & Marketing,region_22,Master's & above,m,sourcing,1,34,4.0,4,0,0,1,47
62259,Sales & Marketing,region_9,Master's & above,m,sourcing,1,34,1.0,3,0,0,0,46
70769,Operations,region_2,Bachelor's,m,sourcing,1,54,1.0,23,0,0,0,60
13558,Finance,region_2,Bachelor's,m,other,1,57,5.0,24,0,0,0,60
73838,Analytics,region_2,Bachelor's,m,other,1,23,1.0,2,0,0,0,83
13504,Operations,region_2,Bachelor's,f,other,1,58,1.0,15,0,0,0,59
58862,Technology,region_13,Master's & above,m,other,1,34,2.0,6,0,0,1,79
47675,Operations,region_2,Bachelor's,m,sourcing,1,58,4.0,18,0,0,0,61
41718,Operations,region_29,Master's & above,m,sourcing,1,34,2.0,5,0,0,0,58
76548,Procurement,region_8,Master's & above,m,other,1,34,4.0,10,0,1,0,97
62892,Finance,region_22,Master's & above,m,other,1,34,3.0,7,0,0,0,57
30621,Technology,region_7,Bachelor's,m,other,1,55,4.0,17,0,0,1,78
17387,Sales & Marketing,region_7,Master's & above,m,other,1,34,3.0,5,0,0,1,53
37141,Operations,region_2,Bachelor's,f,sourcing,1,54,1.0,24,0,0,0,59
26116,Sales & Marketing,region_13,Master's & above,m,other,1,34,3.0,3,0,1,1,49
13452,Procurement,region_2,Bachelor's,f,other,1,54,4.0,8,0,0,1,77
68294,Operations,region_22,Bachelor's,m,sourcing,1,54,3.0,15,0,0,0,58
77430,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,3.0,4,0,1,1,49
58938,Operations,region_2,Bachelor's,m,other,1,60,5.0,6,0,0,0,59
73438,Operations,region_2,Bachelor's,m,other,1,22,3.0,2,0,1,0,75
44365,R&D,region_15,Master's & above,m,other,1,34,3.0,6,0,0,0,87
31301,Sales & Marketing,region_17,Master's & above,m,other,1,34,5.0,8,0,1,1,46
75503,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,2.0,8,0,0,0,52
26348,Operations,region_25,Master's & above,f,sourcing,1,34,4.0,4,0,0,0,55
60703,Sales & Marketing,region_33,Master's & above,m,sourcing,1,34,4.0,7,0,0,0,51
5609,Technology,region_2,Bachelor's,m,sourcing,1,56,3.0,8,0,0,0,79
78147,Procurement,region_2,Master's & above,f,other,1,34,3.0,2,0,0,0,70
62856,Operations,region_31,Master's & above,m,other,1,34,2.0,8,0,0,0,59
27700,Operations,region_31,Master's & above,f,other,1,34,3.0,9,0,0,0,58
39584,Technology,region_2,Bachelor's,f,sourcing,1,60,3.0,33,0,0,0,81
32101,Technology,region_7,Master's & above,m,referred,1,34,3.0,2,0,1,0,82
18736,Technology,region_33,Bachelor's,m,other,1,56,3.0,17,0,0,0,81
16564,Procurement,region_2,Master's & above,m,other,1,34,3.0,5,0,0,1,74
72290,Procurement,region_17,Bachelor's,f,other,1,60,3.0,5,0,0,0,68
8811,Operations,region_2,Bachelor's,f,other,1,55,5.0,12,0,0,0,65
31596,Technology,region_1,Master's & above,m,sourcing,1,34,3.0,7,0,0,0,76
59322,HR,region_2,Bachelor's,m,sourcing,1,60,5.0,33,0,0,1,43
41025,Operations,region_15,Master's & above,m,referred,1,34,3.0,4,0,0,1,60
8809,Technology,region_26,Master's & above,m,sourcing,1,34,1.0,7,0,0,0,80
41781,Technology,region_16,Master's & above,f,other,1,34,5.0,10,0,0,1,81
60876,Procurement,region_2,Bachelor's,f,sourcing,1,56,5.0,25,0,0,1,66
49983,Operations,region_2,Bachelor's,f,other,1,57,5.0,13,0,0,1,57
67878,Finance,region_7,Master's & above,f,other,1,34,5.0,6,0,0,0,60
56,Sales & Marketing,region_28,Master's & above,m,other,1,36,5.0,3,0,1,1,48
60390,Sales & Marketing,region_20,Master's & above,m,other,1,36,2.0,10,0,0,0,45
5992,Technology,region_22,Master's & above,f,sourcing,1,35,5.0,6,0,0,1,80
7149,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,5.0,7,0,0,1,54
18184,Sales & Marketing,region_16,Master's & above,m,other,1,35,3.0,8,0,0,0,49
2544,Operations,region_29,Master's & above,m,other,1,35,1.0,6,0,0,0,60
2940,Sales & Marketing,region_31,Master's & above,m,sourcing,1,35,2.0,4,0,0,0,49
64918,Sales & Marketing,region_27,Master's & above,m,sourcing,1,35,5.0,8,0,0,0,50
49718,Sales & Marketing,region_16,Master's & above,f,other,1,35,4.0,9,0,0,0,53
69469,Finance,region_4,Master's & above,m,sourcing,1,36,3.0,7,0,1,1,65
76279,Sales & Marketing,region_1,Master's & above,f,sourcing,1,36,2.0,4,0,0,0,51
19709,Sales & Marketing,region_27,Master's & above,m,other,1,35,3.0,10,0,0,0,48
64031,Analytics,region_13,Master's & above,m,sourcing,1,35,3.0,9,0,0,0,84
33937,Sales & Marketing,region_28,Master's & above,m,other,1,35,4.0,4,0,0,0,42
76985,Technology,region_14,Master's & above,f,other,1,35,3.0,3,0,0,1,78
56635,Analytics,region_10,Master's & above,m,other,1,35,5.0,6,0,0,1,85
46917,Sales & Marketing,region_10,Master's & above,m,sourcing,1,35,1.0,9,0,0,0,53
48708,Sales & Marketing,region_4,Master's & above,f,other,1,35,2.0,2,0,0,0,52
44645,Sales & Marketing,region_25,Master's & above,m,other,1,35,3.0,7,0,0,0,50
51672,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,1.0,4,0,0,0,51
51251,Operations,region_28,Master's & above,m,other,1,35,3.0,4,0,0,0,57
26704,Sales & Marketing,region_7,Master's & above,f,sourcing,1,35,5.0,9,0,0,0,54
66868,Operations,region_7,Master's & above,f,other,1,35,2.0,10,0,0,0,57
34884,Procurement,region_22,Master's & above,f,other,1,35,5.0,3,0,0,1,68
60246,Operations,region_29,Master's & above,m,other,1,35,2.0,8,0,0,0,58
45260,Procurement,region_7,Master's & above,f,sourcing,1,35,3.0,7,0,1,1,73
73998,Technology,region_7,Master's & above,m,other,1,35,5.0,7,0,0,0,80
19842,R&D,region_22,Master's & above,m,other,1,35,3.0,3,0,0,1,86
68964,Sales & Marketing,region_25,Master's & above,m,sourcing,1,35,3.0,10,0,0,1,52
31253,Operations,region_2,Master's & above,m,other,1,35,2.0,6,0,0,0,61
13322,Sales & Marketing,region_7,Master's & above,f,other,1,35,5.0,8,0,0,0,49
848,HR,region_7,Master's & above,f,sourcing,1,35,5.0,7,0,0,1,48
4268,HR,region_2,Master's & above,m,other,1,35,4.0,7,0,0,0,50
47347,Procurement,region_20,Master's & above,m,sourcing,1,35,1.0,9,0,0,0,69
35225,Finance,region_28,Master's & above,m,sourcing,1,35,5.0,7,0,0,1,63
75241,Procurement,region_23,Master's & above,f,sourcing,1,35,5.0,8,0,1,1,72
43997,Procurement,region_11,Master's & above,m,other,1,35,2.0,5,0,0,1,64
72504,Analytics,region_14,Master's & above,m,sourcing,1,35,3.0,3,0,0,0,87
21928,Sales & Marketing,region_13,Master's & above,m,sourcing,1,35,4.0,7,0,0,1,49
46732,Procurement,region_7,Master's & above,f,sourcing,1,35,3.0,6,0,0,0,73
55178,Operations,region_10,Master's & above,f,sourcing,1,35,5.0,9,0,0,1,58
5089,HR,region_13,Master's & above,f,sourcing,1,35,2.0,10,0,0,0,51
67241,Procurement,region_4,Master's & above,m,sourcing,1,35,4.0,7,0,0,0,73
18560,Procurement,region_22,Master's & above,m,other,1,35,1.0,3,0,0,0,70
48433,Sales & Marketing,region_23,Master's & above,m,sourcing,1,35,5.0,10,0,0,0,50
69478,Sales & Marketing,region_2,Master's & above,m,other,1,35,3.0,4,0,0,1,50
40648,Operations,region_31,Master's & above,f,sourcing,1,35,1.0,3,0,0,1,59
65932,Analytics,region_15,Master's & above,m,other,1,35,4.0,7,0,0,0,86
34381,Sales & Marketing,region_2,,f,other,1,35,3.0,6,0,0,0,51
25565,Technology,region_10,Master's & above,m,other,1,35,3.0,4,0,0,0,76
8343,Procurement,region_5,Master's & above,m,other,1,35,5.0,8,0,0,1,66
56200,Sales & Marketing,region_7,Master's & above,f,sourcing,1,35,3.0,10,0,0,1,51
7586,Operations,region_3,Master's & above,m,sourcing,1,35,5.0,6,0,0,0,60
17890,HR,region_7,Master's & above,m,sourcing,1,35,5.0,10,0,0,1,52
74968,Technology,region_7,Master's & above,m,other,1,35,4.0,6,0,0,0,80
21695,Sales & Marketing,region_22,Master's & above,f,other,1,35,3.0,4,0,0,0,52
1341,Analytics,region_31,Master's & above,m,other,1,35,3.0,8,0,1,1,84
67843,Operations,region_26,Master's & above,f,other,1,35,4.0,4,0,0,0,62
47460,Sales & Marketing,region_28,Master's & above,m,sourcing,1,35,4.0,6,0,0,0,49
68965,Operations,region_22,Master's & above,m,referred,1,35,5.0,3,0,0,1,63
40217,R&D,region_2,Master's & above,m,sourcing,1,35,5.0,7,0,0,1,84
9947,Procurement,region_5,Master's & above,f,other,1,35,3.0,8,0,0,0,68
51970,Sales & Marketing,region_2,Master's & above,f,sourcing,1,35,1.0,6,0,0,0,53
28548,Analytics,region_23,Master's & above,m,other,1,35,5.0,4,0,0,1,88
39097,Sales & Marketing,region_28,,m,other,1,35,5.0,7,0,0,1,50
32097,Procurement,region_31,Master's & above,m,other,1,35,2.0,6,0,0,0,71
70713,HR,region_22,Master's & above,f,sourcing,1,35,3.0,8,0,0,1,48
476,Analytics,region_1,Master's & above,m,sourcing,1,35,5.0,9,0,1,1,84
34552,Operations,region_27,Master's & above,f,other,1,35,5.0,4,0,1,1,57
20839,Sales & Marketing,region_19,Master's & above,m,sourcing,1,35,3.0,7,0,0,0,48
38834,Sales & Marketing,region_31,Master's & above,f,other,1,35,5.0,5,0,0,1,45
57631,Operations,region_4,Master's & above,f,other,1,35,2.0,8,0,0,0,56
66556,Technology,region_8,Master's & above,m,other,1,35,5.0,8,0,0,1,80
1499,Sales & Marketing,region_25,Master's & above,m,other,1,35,4.0,6,0,1,1,46
15500,Operations,region_2,Master's & above,f,other,1,35,4.0,8,0,0,1,54
73443,Procurement,region_4,Master's & above,f,other,1,35,2.0,9,0,0,0,73
46170,Operations,region_13,Master's & above,f,other,1,35,1.0,5,0,0,1,61
39499,Analytics,region_2,Master's & above,m,sourcing,1,35,2.0,3,0,0,1,85
57488,HR,region_7,Master's & above,m,sourcing,1,35,3.0,2,0,0,0,49
36257,Technology,region_10,Master's & above,m,sourcing,1,35,1.0,10,0,0,0,79
45102,Analytics,region_33,Master's & above,m,other,1,35,3.0,4,0,0,0,80
43134,Legal,region_2,Master's & above,m,other,1,35,2.0,6,0,0,0,60
32553,Analytics,region_22,Master's & above,m,sourcing,1,35,3.0,8,0,0,1,87
4828,Procurement,region_29,Master's & above,m,sourcing,1,35,3.0,3,0,0,0,69
25611,HR,region_22,Master's & above,m,sourcing,1,35,3.0,10,0,0,0,50
31712,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,5.0,8,0,0,1,52
32586,Technology,region_2,Master's & above,f,sourcing,1,35,4.0,3,0,1,1,81
29047,Sales & Marketing,region_4,Master's & above,m,sourcing,1,35,4.0,9,0,0,0,47
40830,Sales & Marketing,region_28,,m,sourcing,1,35,5.0,5,0,0,1,50
47443,Sales & Marketing,region_31,,m,sourcing,1,35,4.0,7,0,0,1,50
13914,Operations,region_27,Master's & above,m,other,1,35,3.0,3,0,0,0,57
24872,Operations,region_23,Master's & above,f,other,1,35,5.0,4,0,0,1,58
52651,Technology,region_7,Master's & above,m,other,1,35,4.0,6,0,0,1,79
33190,Procurement,region_7,Master's & above,m,other,1,35,2.0,9,0,0,0,66
38663,Procurement,region_7,Master's & above,f,sourcing,1,35,1.0,5,0,0,0,70
76874,Technology,region_7,Master's & above,f,other,1,35,5.0,4,0,1,1,83
5018,Sales & Marketing,region_2,,m,other,1,35,2.0,3,0,0,0,47
562,Operations,region_7,Master's & above,m,sourcing,1,35,2.0,10,0,0,0,57
1178,Operations,region_6,Master's & above,m,other,1,35,5.0,2,0,1,1,66
14841,Analytics,region_25,Master's & above,m,sourcing,1,35,3.0,10,0,0,0,86
64402,Procurement,region_2,Master's & above,f,other,1,35,3.0,6,0,0,0,75
35155,Sales & Marketing,region_7,,m,other,1,35,2.0,3,0,0,0,43
67736,HR,region_2,Master's & above,f,other,1,35,3.0,7,0,0,0,45
69129,Finance,region_28,Master's & above,m,sourcing,1,35,1.0,6,0,0,0,62
48714,Procurement,region_13,Master's & above,f,other,1,35,4.0,10,0,0,1,67
63695,Operations,region_2,Master's & above,f,other,1,35,3.0,8,0,0,1,57
8145,Analytics,region_2,Master's & above,m,other,1,35,4.0,7,0,0,1,87
40030,Procurement,region_23,Master's & above,m,sourcing,1,35,4.0,7,0,0,0,65
77827,Technology,region_24,Master's & above,m,other,1,35,2.0,8,0,0,0,76
64949,Sales & Marketing,region_7,Master's & above,m,other,1,35,1.0,4,0,0,0,52
35841,Sales & Marketing,region_3,Master's & above,m,sourcing,1,35,2.0,10,0,0,0,51
